|2022-01-08 15:39:37,049|	##ERROR##	테스트	 >> File "loggerTest.py", line 10, in loggerTest
|2022-01-13 21:44:30,367|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 21:44:30,367|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 21:44:30,368|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 21:44:30,369|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 21:44:30,369|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-13 21:45:53,604|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 21:45:53,604|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-13 21:45:54,141|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-13 21:45:56,601|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 21:45:56,601|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 21:45:56,712|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 21:45:56,713|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 21:45:56,841|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 21:45:56,841|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 21:46:02,058|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 21:46:02,058|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 21:46:02,058|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 21:46:02,058|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 21:46:02,333|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-13 21:46:02,335|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 21:46:02,335|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 21:46:02,335|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 21:46:02,335|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 21:46:02,336|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-13 21:46:28,019|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 21:46:28,020|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-13 21:46:28,516|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-13 21:46:30,927|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 21:46:30,928|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 21:46:31,209|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 21:46:31,210|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 21:46:31,329|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 21:46:31,329|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 21:46:37,747|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 21:46:37,747|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 21:46:37,748|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 21:46:37,748|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 21:46:37,901|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-13 21:46:37,904|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 21:46:37,904|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 21:46:37,905|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 21:46:37,905|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 21:46:37,906|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
|2022-01-13 21:59:17,421|	##INFO##	[시작] 업비트 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 196, in ExGeneralInfo
|2022-01-13 21:59:17,421|	##INFO##	[시작] 티커 정보를 업데이트를 시작 합니다.	 >> File "ExGeneralInfo.py", line 276, in ExGeneralInfo
|2022-01-13 21:59:17,918|	##INFO##	[끝] 티커 정보를 업데이트가 완료 되었습니다.	 >> File "ExGeneralInfo.py", line 327, in ExGeneralInfo
|2022-01-13 21:59:20,420|	##INFO##	[끝] 업비트 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 199, in ExGeneralInfo
|2022-01-13 21:59:20,420|	##INFO##	[시작] 바이낸스 지갑 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 202, in ExGeneralInfo
|2022-01-13 21:59:20,538|	##INFO##	[끝] 바이낸스 지갑 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 225, in ExGeneralInfo
|2022-01-13 21:59:20,538|	##INFO##	[시작] 업비트 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 168, in ExGeneralInfo
|2022-01-13 21:59:20,617|	##INFO##	[끝] 업비트 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 179, in ExGeneralInfo
|2022-01-13 21:59:20,617|	##INFO##	[시작] 바이낸스 지갑 주소를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 154, in ExGeneralInfo
|2022-01-13 21:59:26,215|	##INFO##	[끝] 바이낸스 지갑 주소를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 165, in ExGeneralInfo
|2022-01-13 21:59:26,215|	##INFO##	[시작] 업비트 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 112, in ExGeneralInfo
|2022-01-13 21:59:26,215|	##INFO##	[끝] 업비트 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 120, in ExGeneralInfo
|2022-01-13 21:59:26,215|	##INFO##	[시작] 바이낸스 거래소 정보를 받아오고 있습니다.	 >> File "ExGeneralInfo.py", line 145, in ExGeneralInfo
|2022-01-13 21:59:26,371|	##INFO##	[끝] 바이낸스 거래소 정보를 받아왔습니다.	 >> File "ExGeneralInfo.py", line 151, in ExGeneralInfo
|2022-01-13 21:59:26,374|	##INFO##	[시작] 웹소켓 설정을 시작합니다.	 >> File "MyDataManager.py", line 35, in MyDataManager
|2022-01-13 21:59:26,374|	##INFO##		 바이낸스 선물 웹소켓	 >> File "MyDataManager.py", line 36, in MyDataManager
|2022-01-13 21:59:26,375|	##INFO##		 바이낸스 현물 웹소켓	 >> File "MyDataManager.py", line 38, in MyDataManager
|2022-01-13 21:59:26,375|	##INFO##		 업비트 현물 웹소켓	 >> File "MyDataManager.py", line 40, in MyDataManager
|2022-01-13 21:59:26,375|	##INFO##	[끝] 웹소켓 설정이 끝났습니다.	 >> File "MyDataManager.py", line 42, in MyDataManager
